eog,emg
-7,47
-6,56
-7,90
-6,-13
-5,-148
-6,-186
-7,-178
-5,105
-5,224
-7,86
-5,11
-5,-35
-7,14
-7,-34
-6,-85
-8,-122
-9,-164
-8,102
-10,222
-11,120
-9,-3
-9,-129
-10,-72
-9,-70
-8,-26
-9,-26
-9,-72
-7,156
-8,223
-9,149
-7,69
-6,-134
-7,-167
-7,-160
-6,-32
-6,72
-6,-69
-4,52
-3,122
-4,61
-2,72
-1,-135
-4,-193
-3,-128
-1,35
-2,229
-2,73
0,46
0,45
1,-52
4,32
5,-92
-2,-198
-13,-131
-24,46
-31,266
-31,136
-24,15
-18,-33
-13,-114
-7,12
-4,-19
-3,-151
-1,-108
0,78
0,183
0,90
2,20
0,-89
-3,-173
-2,-64
-1,55
-2,78
-1,22
1,55
1,184
2,124
3,38
3,-130
1,-275
1,-115
0,-41
-2,-2
-2,26
-1,75
-2,165
-1,71
1,46
1,-93
0,-258
1,-89
2,48
-1,124
-1,100
1,72
0,88
0,-13
3,-13
3,-164
2,-238
4,-28
5,89
5,175
7,101
9,70
8,88
7,-83
6,-56
3,-150
-1,-215
-2,21
-3,121
-6,188
-7,47
-6,-58
-8,-15
-9,-155
-7,-62
-8,-97
-10,-132
-9,166
-8,217
-10,212
-9,69
-7,-74
-7,-16
-6,-140
-2,-62
-1,-97
-2,-160
0,146
1,221
0,173
0,14
1,-121
0,-74
-1,-141
0,-26
-1,-12
-4,-116
-3,56
-3,161
-5,139
-4,3
-2,-142
-3,-143
-4,-82
-3,99
-3,70
-5,-12
-2,123
0,152
-1,128
0,-27
1,-141
1,-176
0,-186
2,90
1,125
-2,-7
-2,-3
-3,-18
-5,58
-5,-34
-4,-124
-5,-110
-6,-133
-6,145
-7,238
-9,52
-7,-6
-7,-55
-8,17
-7,-4
-5,-67
-5,-76
-4,-109
-1,87
-1,192
-3,80
-1,0
-1,-82
-2,-64
-3,-21
-3,30
-5,25
-5,-61
-3,58
-3,114
-4,48
-1,-20
0,-198
-1,-187
0,-38
1,91
0,59
0,-47
4,106
6,170
7,101
12,54
15,-102
12,-168
4,-103
-6,87
-16,209
-20,4
-17,-238
-13,-177
-11,3
-6,71
-4,65
-4,-50
-3,-67
-1,122
-3,62
-3,-68
-2,108
-3,69
-5,-40
-3,49
-1,1
-2,-46
-1,-84
0,-22
-2,38
-3,-45
-2,50
-2,-5
-4,-74
-2,62
-1,47
-2,53
-2,-8
-1,-18
-2,56
-2,-60
2,-9
4,-92
4,-209
6,1
7,29
6,64
7,74
9,52
8,142
7,8
8,8
7,-11
6,-137
7,-5
8,4
6,-21
7,24
8,10
6,58
4,-17
5,-16
5,49
4,-40
6,-28
8,-53
8,-90
10,-40
13,60
14,85
16,-38
20,2
22,43
23,25
27,11
30,-91
31,-109
34,-20
37,140
37,133
37,-10
39,68
38,89
34,26
34,19
32,-88
29,-151
28,-118
29,44
27,69
26,-77
27,13
26,49
22,-18
23,26
23,-2
21,-29
23,-53
25,43
23,131
22,3
23,10
23,-28
21,-87
22,6
21,-15
18,-23
18,-41
18,42
16,174
13,54
13,1
11,-78
8,-145
7,4
6,15
2,12
0,-40
-1,-18
-4,111
-5,14
-3,-20
-3,-109
-4,-170
-2,34
-2,71
-5,63
-6,56
-7,69
-9,153
-11,15
-11,-19
-13,-106
-17,-225
-17,1
-18,68
-21,43
-21,15
-20,30
