eog,emg
-5,4
-4,85
-2,-21
0,-14
1,101
2,-101
4,38
5,4
5,-125
6,25
7,7
6,97
6,-1
7,-8
5,94
3,-109
2,27
-2,-6
-5,-132
-6,18
-7,2
-8,95
-8,-5
-6,-6
-5,109
-4,-87
-2,41
-2,-5
-1,-127
2,31
4,16
2,93
1,-20
2,-16
5,90
8,-122
11,9
10,-27
7,-143
6,22
7,10
8,88
12,-5
15,8
14,114
11,-92
11,33
12,-11
13,-146
14,8
14,23
11,123
11,11
13,-9
15,88
16,-106
17,31
15,-8
12,-139
11,15
11,25
9,112
8,-2
6,2
4,104
4,-100
6,28
8,-20
8,-147
7,9
4,16
-1,97
-4,-17
-5,-9
-6,94
-6,-98
-5,33
-4,-16
-2,-137
1,13
4,18
3,116
2,5
-1,-5
-4,79
-5,-126
-5,19
-5,-6
-7,-122
-7,26
-5,28
-3,121
0,-3
3,-12
4,86
4,-113
3,24
0,-17
-4,-127
-5,21
-5,1
-7,100
-8,4
-8,6
-8,101
-8,-107
-5,28
-5,-10
-5,-125
-4,21
-3,13
-4,105
-3,-10
-2,-4
-2,97
-1,-108
2,27
4,-14
6,-130
9,13
11,16
10,112
10,-18
11,-3
11,105
12,-103
13,33
12,-19
10,-137
9,7
8,7
5,109
5,-20
6,-17
6,85
6,-110
7,45
7,-2
6,-128
8,18
9,20
7,127
6,11
5,4
4,101
4,-95
5,37
6,-24
4,-149
3,4
3,20
1,124
0,-11
0,-21
-1,74
-2,-119
-1,31
0,-21
0,-140
3,6
5,6
3,119
3,4
3,2
3,91
2,-113
3,37
4,-7
3,-122
3,16
3,6
0,113
-3,1
-4,5
-4,102
-3,-101
-3,30
-7,-23
-14,-135
-18,15
-18,34
-18,124
-15,-32
-12,-34
-14,63
-15,-120
-14,37
-12,-21
-9,-138
-6,15
-5,35
-7,143
-5,14
-1,2
3,73
4,-129
5,26
3,-9
1,-117
3,25
7,39
7,128
4,-22
0,-22
-5,74
-8,-110
-7,36
-7,-21
-7,-130
-6,11
-5,25
-5,140
-4,0
-3,-18
-3,61
-2,-125
2,38
4,-1
4,-117
3,10
1,15
-5,117
-10,-8
-14,-4
-18,75
-18,-118
-13,33
-8,-16
-6,-119
-5,20
-7,30
-10,142
-11,-2
-9,-13
-8,63
-7,-137
-3,33
0,9
0,-110
0,-2
-1,-5
-4,113
-5,-4
-4,-7
-3,56
-2,-140
0,41
4,22
6,-103
9,2
12,7
13,130
13,12
12,6
9,74
5,-111
4,46
2,0
1,-112
2,-2
3,-12
2,111
2,10
1,12
-1,78
-1,-120
1,33
3,-4
3,-115
4,-4
4,8
5,126
8,-14
12,-10
14,71
15,-121
16,38
16,-5
13,-118
11,-4
10,5
9,122
10,-8
11,-13
9,59
5,-119
3,56
1,18
0,-99
1,4
4,11
5,129
5,-11
3,-14
-1,54
-2,-135
1,44
4,16
6,-97
10,3
14,9
15,130
14,-12
11,-22
5,46
-2,-127
-4,53
-4,10
-1,-107
5,-3
10,3
11,131
11,2
10,-4
7,55
4,-130
4,56
3,26
2,-94
3,-11
6,-12
7,121
9,-7
12,-3
14,64
14,-123
14,54
9,15
2,-103
-1,-10
-2,-8
-2,115
1,-15
5,-9
7,51
9,-129
12,51
12,9
8,-95
6,6
4,6
2,124
2,-8
5,2
6,61
7,-130
9,44
10,11
12,-86
17,14
20,12
21,136
22,1
21,-6
19,45
17,-152
16,30
16,10
15,-95
15,-5
16,0
15,135
15,1
15,-15
14,38
13,-138
14,45
14,12
12,-89
12,7
11,6
9,133
7,6
6,-4
6,41
5,-144
7,48
7,32
6,-81
7,-8
7,-4
5,122
5,-15
6,-4
5,52
4,-135
6,44
7,7
8,-91
11,3
14,6
14,125
14,-18
15,-10
14,42
14,-144
17,48
18,26
17,-71
17,7
17,-3
15,132
14,-2
13,-14
11,42
8,-127
7,65
6,35
4,-82
4,-17
4,-12
2,123
1,-13
3,-7
4,45
6,-132
10,62
11,31
10,-77
11,-12
12,-17
11,119
12,-20
13,-16
14,35
14,-138
14,71
13,48
11,-72
10,-16
10,-21
8,110
8,-21
8,-14
8,34
7,-132
8,67
6,35
3,-72
1,-13
0,-15
-2,126
-2,-13
-2,-18
-3,32
-3,-133
0,65
4,30
5,-84
7,-14
7,4
5,150
4,3
5,-9
5,23
4,-153
3,57
1,35
-2,-67
-4,-10
-6,-17
-10,128
-11,-10
-9,-14
-7,22
-5,-153
-3,64
-2,47
-3,-61
-1,-7
1,-9
2,132
6,-8
11,-3
13,38
11,-140
10,61
8,30
7,-81
7,-30
10,-40
11,99
13,-26
13,-9
9,36
5,-132
4,76
3,50
2,-49
2,5
2,2
1,132
1,-16
3,-3
3,38
3,-134
3,63
2,26
-1,-64
-1,1
1,-10
2,112
2,-30
3,-11
2,36
2,-137
3,63
3,39
1,-62
3,-22
5,-27
4,112
2,-26
0,-6
-3,33
-5,-140
-3,65
-1,38
-2,-62
-1,-10
0,-10
0,117
1,-23
2,-6
2,30
2,-138
3,68
2,45
-1,-49
-3,-14
-4,-27
-5,112
-3,-28
-1,-4
-4,42
-8,-133
-9,70
-10,42
-12,-55
-12,-19
-9,-36
-5,101
-3,-30
0,-3
-1,39
-4,-126
-6,84
-9,62
-12,-45
-12,-31
-12,-47
-12,104
-12,-28
-11,-8
-12,34
-13,-130
-10,83
-8,57
-8,-44
-7,-15
-8,-14
-10,129
-12,-33
-13,-17
-15,23
-16,-138
-14,87
-14,62
-16,-38
-17,-19
-18,-47
-21,96
-22,-35
-20,-14
-17,22
-15,-133
-11,86
-10,56
-12,-49
-13,-24
-14,-32
-17,109
-17,-32
-16,-5
-15,34
-15,-132
-13,77
-13,47
-14,-57
-12,-31
-10,-27
-10,131
-9,-17
-8,-20
-9,7
-10,-146
-9,78
-9,57
-11,-40
-12,-23
-11,-38
-10,108
-8,-35
-6,-17
-7,19
-10,-126
-11,102
-10,72
-11,-25
-11,-18
-11,-50
-13,101
-13,-33
-12,-7
-12,25
-13,-145
-14,79
-16,61
-16,-34
-14,-23
-13,-35
-14,112
-12,-42
-7,-3
-3,35
-1,-129
1,99
0,62
-4,-53
-5,-45
-4,-60
-4,92
-3,-38
-2,-5
-2,28
-4,-127
-4,90
-4,54
-6,-41
-6,-20
-6,-24
-7,118
-8,-27
-8,6
-9,34
-11,-125
-12,90
-14,57
-15,-44
-15,-33
-14,-32
-15,113
-15,-32
-15,-2
-15,28
-15,-127
-13,84
-12,49
-13,-44
-14,-34
-15,-39
-16,118
-15,-29
-13,-17
-13,4
-13,-150
-12,78
-12,60
-13,-40
-11,-28
-9,-27
-9,112
-9,-33
-9,-9
-9,12
-10,-134
-9,90
-8,67
-8,-28
-6,-32
-6,-41
-9,107
-12,-39
-12,-7
-13,23
-14,-130
-12,88
-11,61
-11,-31
-8,-33
-5,-44
-4,100
-4,-44
-4,-1
-5,31
-6,-121
-4,90
-3,54
-2,-37
1,-35
4,-39
5,113
4,-31
3,8
0,40
-2,-120
-1,90
-2,58
-5,-35
-6,-45
-4,-56
-5,112
-7,-29
-8,0
-11,27
-14,-135
-16,78
-19,46
-23,-40
-24,-35
-24,-41
-26,113
-25,-32
-22,5
-19,27
-16,-130
-13,91
-12,57
-14,-45
-16,-52
-19,-53
-22,111
-24,-28
-23,46
-22,94
-20,-136
-17,17
-15,-21
-15,-80
-13,-30
-12,-30
-13,122
-14,-1
-14,33
-15,46
-15,-109
-15,95
-15,47
-16,-44
-15,-54
-13,-67
-13,100
-12,-38
-10,-2
-8,20
-6,-137
-4,86
-4,57
-8,-31
-11,-34
-13,-38
-16,120
-17,-23
-16,14
-17,30
-19,-128
-18,92
-17,59
-17,-29
-16,-36
-15,-42
-19,112
-20,-42
-16,-2
-12,22
-10,-138
-6,81
-2,56
1,-23
5,-30
8,-40
7,112
3,-39
2,6
2,26
4,-140
9,72
12,40
11,-49
10,-56
9,-50
6,101
5,-37
4,24
1,42
-2,-117
0,92
3,53
6,-32
11,-45
16,-48
18,103
18,-36
17,22
13,44
8,-111
6,87
4,43
3,-35
6,-48
9,-45
9,111
8,-41
8,5
7,27
6,-126
8,83
10,49
11,-30
14,-51
17,-64
18,92
18,-42
18,19
18,39
18,-120
22,86
24,50
24,-38
25,-51
25,-38
23,116
23,-30
25,29
28,48
30,-111
33,83
34,43
34,-29
36,-54
36,-61
34,112
33,-21
32,33
29,48
27,-121
29,77
31,40
30,-35
31,-59
32,-76
31,78
32,-53
35,33
35,68
36,-98
39,85
38,32
35,-45
34,-61
35,-53
34,108
32,-32
32,36
30,57
29,-108
30,85
31,38
29,-37
30,-62
33,-70
33,93
34,-44
36,25
36,45
35,-117
34,82
33,43
28,-16
26,-46
24,-79
21,84
20,-47
20,36
19,63
16,-117
15,83
15,45
15,-21
17,-46
18,-71
15,93
13,-39
13,31
11,49
10,-128
10,69
7,33
4,-37
3,-66
5,-74
7,98
9,-30
14,55
16,75
16,-108
17,79
20,33
20,-37
20,-61
19,-70
14,94
8,-34
