eog,emg
-26,-3
-23,-9
-21,-5
-20,1
-29,6
-37,-2
-34,-6
-30,-5
-31,-9
-31,4
-35,13
-39,3
-36,4
-32,0
-34,0
-33,0
-29,-9
-29,-3
-31,8
-28,6
-28,4
-35,-3
-38,-13
-35,-7
-34,7
-33,6
-31,3
-31,-1
-33,-7
-32,-7
-34,0
-40,6
-40,6
-37,4
-34,-5
-32,-4
-28,4
-29,-2
-32,-3
-31,2
-32,3
-34,2
-32,-4
-27,-10
-24,-6
-22,7
-18,12
-23,6
-34,-4
-39,-12
-40,-14
-43,1
-41,19
-37,13
-38,1
-39,-1
-36,-5
-36,-5
-38,-12
-37,-20
-36,3
-38,25
-37,13
-35,-1
-37,-5
-39,-2
-39,-3
-42,-9
-46,-1
-44,8
-43,5
-43,-4
-41,5
-42,8
-49,-8
-53,-15
-50,-5
-46,9
-42,7
-34,3
-31,0
-33,-4
-33,-3
-33,-11
-36,1
-38,18
-38,8
-39,-2
-42,-11
-42,-6
-41,5
-42,-7
-40,-5
-36,5
-38,7
-42,7
-42,-3
-42,-1
-43,2
-40,-2
-39,1
-43,-2
-44,-9
-43,-6
-44,6
-42,13
-36,6
-33,-1
-35,-5
-35,-5
-38,-5
-48,-3
-55,5
-55,8
-52,2
-49,0
-44,-5
-40,-8
-37,3
-33,10
-31,1
-31,-7
-29,-6
-28,-4
-33,-2
-37,1
-40,9
-46,12
-55,1
-61,-2
-64,-5
-65,-7
-61,-3
-54,-6
-50,2
-45,10
-39,3
-37,-1
-32,-4
-25,-4
-29,1
-41,6
-47,8
-47,1
-49,-5
-48,-6
-43,-7
-37,-7
-30,-8
-18,3
-14,13
-26,4
-42,4
-54,8
-59,3
-56,-2
-47,-4
-42,-3
-41,-6
-34,1
-28,11
-28,7
-27,-5
-28,-15
-32,-5
-33,12
-28,8
-28,-2
-32,0
-33,1
-34,-9
-39,-19
-40,-1
-38,18
-38,11
-39,-1
-38,-7
-36,-1
-30,1
-23,-1
-23,4
-29,6
-31,3
-31,-7
-33,-8
-32,-6
-32,-2
-35,8
-41,4
-45,2
-46,2
-46,1
-41,3
-35,-6
-31,-7
-27,3
-25,2
-24,-3
-21,-2
-15,0
-14,4
-20,0
-22,-4
-22,-1
-24,0
-24,2
-23,3
-24,2
-25,3
-22,-3
-20,-6
-17,3
-11,4
-6,-2
-10,-2
-17,-3
-17,-2
-15,1
-16,-4
-16,8
-17,13
-20,1
-19,1
-16,-5
-17,-17
-16,-13
-11,3
-13,17
-20,14
-20,0
-19,-6
-22,-6
-20,-10
-15,-6
-16,14
-16,10
-13,-4
-15,-1
-20,-2
-20,-1
-19,-3
-20,-7
-17,3
-14,-2
-15,-1
-15,15
-13,9
-14,-4
-19,-5
-17,0
-11,-5
-9,-14
-6,-4
-4,9
-4,10
1,7
6,-3
4,-5
-1,-2
-2,-7
-1,3
-2,13
-1,5
-3,-4
-7,-6
-9,-2
-5,0
-3,-1
-2,-11
3,-6
3,10
-1,5
-2,0
-1,1
-2,-4
-1,-2
3,8
3,6
-6,-6
-13,-2
-14,5
-10,-1
-4,-7
-2,-9
-5,4
-7,12
-7,-3
-9,-8
-10,2
-3,7
4,-1
7,-3
8,7
6,8
1,0
-3,-7
-2,-17
-1,-13
2,9
9,14
14,6
16,1
22,-4
29,-6
29,-11
24,-8
18,8
9,12
2,6
5,6
10,8
11,1
14,-6
18,-6
16,-4
13,-7
11,-8
9,-1
6,4
9,12
9,8
4,-6
1,-5
4,-2
5,4
6,6
10,-9
11,-13
12,0
16,5
17,6
12,7
10,3
10,1
9,1
9,-9
12,-12
11,-2
10,9
11,16
10,4
6,-10
6,-10
7,-5
6,5
10,6
18,-1
24,-4
24,-7
24,3
24,12
21,7
19,-1
16,-7
13,-8
15,-10
19,-7
19,9
16,15
16,7
16,-2
14,-5
14,0
14,-2
14,-7
16,-8
20,1
17,6
14,-5
16,-5
18,6
15,11
16,12
16,4
12,-4
12,-4
16,-4
15,-7
14,-6
17,-7
19,-7
15,12
13,21
12,2
11,-9
13,-10
16,-5
16,5
16,4
16,6
14,5
14,-7
19,-7
22,0
18,-1
13,-3
10,1
8,6
7,5
11,1
13,-2
13,-8
17,3
18,10
14,-1
13,-9
17,-12
16,3
13,15
15,7
18,-6
18,-10
20,0
23,-2
20,-2
19,6
20,6
15,4
12,-6
18,-9
23,3
24,8
28,2
31,-3
26,-1
21,0
24,-4
27,2
27,4
28,2
25,1
20,-6
20,-3
20,-3
15,-7
13,7
17,16
21,4
22,-4
24,0
22,-2
21,-7
25,-7
27,-9
24,1
22,12
21,5
18,3
17,-4
20,-4
21,5
21,0
28,-7
38,-9
44,0
49,9
52,4
46,-1
36,-2
31,3
28,2
23,2
23,3
27,-3
26,4
25,2
26,-10
28,-7
32,3
36,13
35,4
32,-13
36,-6
40,4
39,1
37,-4
39,-1
38,7
34,3
32,-1
28,-3
22,-5
22,-2
26,-2
30,4
32,5
34,-2
33,0
28,-1
27,4
28,3
29,-8
30,0
31,1
29,-4
32,-2
40,0
44,5
42,1
39,0
34,6
30,3
30,-4
30,-8
27,-4
30,2
35,2
32,-3
32,-1
36,5
36,5
35,1
38,-5
42,-2
43,7
45,6
46,2
41,-3
32,-8
26,-8
25,-10
27,-3
32,17
38,17
39,2
38,-4
38,-8
35,-6
31,-2
31,-2
33,-2
33,-2
35,3
37,12
33,11
30,1
30,-5
30,-5
29,-5
33,-12
36,-9
33,9
32,16
32,9
30,2
29,-8
31,-13
31,-6
27,6
27,14
29,6
30,-8
32,-7
32,-2
26,-3
21,-6
20,1
20,8
23,7
29,7
31,-3
27,-9
25,-3
29,2
32,0
34,-1
35,1
29,-1
21,4
20,10
23,2
24,-7
28,-12
34,-10
34,3
33,12
34,6
34,-2
32,-5
32,-2
27,-1
18,0
16,6
16,11
13,6
10,-8
10,-14
10,-4
11,5
17,4
20,-3
18,0
18,8
23,4
24,1
24,-8
24,-13
21,-5
19,7
23,15
27,8
26,-6
28,-11
28,-8
24,-3
18,-1
13,9
10,17
9,6
11,1
7,-5
0,-12
2,-6
9,2
11,10
11,4
14,-2
16,3
15,-7
15,-11
15,0
12,4
10,2
10,1
9,0
14,4
24,5
28,0
24,-5
22,-12
22,-9
19,6
18,16
15,10
9,-5
5,-6
7,-1
6,-2
4,-3
11,-1
17,6
18,5
19,2
19,-7
15,-14
15,-3
17,6
13,6
6,7
8,6
11,1
10,0
10,-3
12,-13
13,-11
16,2
21,6
20,14
17,10
16,-1
15,-4
12,-14
12,-13
13,4
10,15
6,10
3,-3
-2,-11
-6,-5
-5,6
-4,4
-3,-3
2,-1
7,-4
7,0
8,1
8,-2
4,3
0,1
-3,0
-7,2
-11,1
-8,-1
-6,-2
-6,-1
-2,-1
2,-8
1,-4
-4,8
-5,12
-7,0
-11,-11
-10,-5
-7,1
-7,8
-5,11
-2,5
-3,1
-3,-10
1,-12
3,-8
0,-3
0,6
-2,6
-6,4
-7,6
-4,3
-5,-2
-6,-6
-4,-4
-4,0
-5,-6
-3,-2
-3,8
-5,5
-5,0
0,-1
0,1
-6,5
-12,5
-18,-4
-24,-5
-24,-1
-19,-4
-17,-3
-11,-2
-3,0
0,9
-2,1
-2,-5
-3,3
-2,2
0,0
0,-7
-4,-5
-7,7
-9,0
-13,-3
-15,2
-11,7
-7,3
-8,-7
-4,3
2,-2
4,-14
8,-3
14,1
15,1
15,2
14,5
6,7
-8,0
-12,1
-10,7
-12,4
-12,-6
-8,-5
-7,5
-8,-2
-6,-6
-7,2
-13,0
-14,5
-8,4
-2,-2
0,-2
0,-12
-4,-7
-7,7
-2,11
2,10
0,1
0,-11
0,-13
-3,0
-3,6
1,0
2,3
1,3
3,1
3,-2
-1,-9
-1,0
-2,7
-7,8
-10,6
-4,-2
0,-6
0,-7
4,-9
7,-6
7,3
9,13
8,10
2,-7
1,-5
1,10
-1,7
-2,-3
-1,-8
-2,-9
-5,-4
-2,-2
-1,4
-5,15
-7,2
-2,-14
-1,-5
-5,8
-7,12
-7,6
-5,-8
-2,-7
-3,-2
-9,-2
-11,-1
-6,4
-3,7
-1,0
2,-4
1,-1
-3,2
-3,-2
1,-13
2,-7
4,10
4,15
-1,6
-3,-5
0,-3
2,1
5,0
11,1
15,-6
12,-5
11,-1
9,-1
3,8
-3,7
1,2
7,-3
8,-7
7,0
5,6
0,5
-2,3
0,-10
4,-14
7,-1
11,9
12,10
10,-4
12,-9
13,-6
12,2
12,17
14,14
13,-2
13,-12
16,-20
19,-8
16,12
13,17
11,6
8,-6
11,-3
17,-1
19,-3
18,-5
21,2
21,10
15,1
12,-7
14,-11
17,-7
20,8
21,15
18,8
14,-6
15,-13
16,-6
14,2
14,8
15,7
13,0
14,-3
18,-1
20,8
20,1
25,-14
28,-8
30,-1
38,-2
39,4
30,12
20,6
17,-4
16,-4
17,5
23,7
24,1
20,-5
19,-5
19,-3
17,-2
17,3
20,5
21,2
22,-5
24,-5
23,0
20,-1
22,7
26,7
26,-6
25,-4
26,-2
22,-2
19,5
21,7
25,3
25,-1
28,-12
29,-15
24,8
19,18
19,7
22,-6
25,-17
30,-5
32,13
31,9
29,1
29,-6
30,-16
33,-8
34,9
33,15
32,6
33,-4
32,-2
29,0
31,-1
33,0
31,-1
31,4
32,3
27,-7
22,-8
22,-6
22,3
21,13
23,4
26,-10
22,-7
21,7
26,10
26,3
24,-4
24,-11
24,0
25,11
28,5
29,-1
27,-10
25,-9
24,4
23,-1
24,0
29,13
31,1
29,-7
32,2
36,-3
33,-1
30,9
28,4
24,-2
24,-5
30,-5
34,1
34,-4
35,-10
34,5
28,15
24,8
24,-1
23,-4
21,-6
22,0
23,3
23,-11
27,-6
31,5
29,8
29,6
31,-6
27,-3
22,-7
21,-3
23,16
25,7
28,1
28,-2
24,-4
23,6
27,-7
28,-9
25,0
25,-1
25,4
24,8
30,5
35,-9
33,-11
28,5
28,11
27,7
27,0
31,-3
32,-5
28,-6
29,3
26,-2
20,-5
17,2
18,1
16,3
14,4
16,-5
17,-4
16,3
21,4
27,3
28,5
30,-3
35,-12
36,-12
34,-2
30,6
22,-5
12,-5
12,18
17,23
18,10
18,-2
19,-8
17,-11
14,-12
14,0
