eog,emg
15,2
14,-3
14,-3
14,4
13,7
11,1
10,-1
9,-2
8,-2
7,-3
6,-4
3,2
0,6
-3,6
-4,0
-5,-5
-6,0
-6,2
-6,-6
-5,-10
-3,2
-3,10
-4,6
-5,-3
-4,-6
-2,2
-1,6
1,0
2,-9
4,-9
5,4
5,16
6,8
7,-5
6,-9
4,-5
3,0
3,0
2,2
0,1
-2,2
-4,1
-4,1
-2,0
-2,-8
-2,-3
-2,8
-1,1
-2,1
-1,4
0,-4
1,1
2,3
4,-3
5,-1
6,-1
8,0
9,6
8,3
8,-4
6,-4
4,-6
4,-2
4,6
3,1
1,0
-1,2
-3,-10
-5,-4
-7,11
-10,10
-10,8
-9,-2
-8,-12
-8,-3
-9,1
-8,-3
-8,6
-9,5
-9,-7
-9,0
-9,2
-7,-7
-5,-3
-2,5
0,1
3,-3
6,2
8,0
10,-1
10,2
9,4
8,9
9,1
11,-11
14,-6
16,4
17,7
17,5
18,0
19,-2
20,0
20,1
20,-5
19,-8
18,-6
19,-5
18,-7
18,-3
19,13
20,12
19,2
18,5
18,1
17,-5
17,-7
17,-5
16,6
15,7
16,-9
16,-9
16,6
16,3
15,0
14,3
15,6
17,6
17,-4
16,-11
15,-1
14,2
14,-5
16,1
18,8
20,5
21,1
23,1
24,3
24,2
26,0
29,-10
29,-13
28,-1
26,0
23,0
22,8
21,6
20,-1
19,-3
18,0
18,8
17,8
17,-11
17,-15
18,2
19,12
18,4
16,-2
13,-2
10,-1
8,4
6,-7
5,-14
5,5
6,9
8,-1
10,-2
11,2
11,5
10,6
9,2
7,-5
6,-5
5,-5
3,-5
2,2
1,3
1,6
0,9
0,-1
-1,-5
-2,-4
-2,-5
-1,2
-1,6
0,-1
1,-5
2,-5
3,-2
3,5
2,1
-1,-3
-4,11
-6,14
-9,-5
-9,-11
-8,-13
-7,-1
-7,17
-6,4
-7,-7
-7,-2
-7,-2
-7,-2
-9,3
-10,0
-10,-6
-10,1
-11,0
-11,0
-13,15
-15,6
-15,-5
-15,-4
-15,-6
-16,0
-17,2
-18,-4
-17,-5
-13,2
-9,4
-7,0
-5,4
-3,4
-2,-2
-2,1
-2,2
-3,-7
-5,-4
-7,-2
-8,-5
-9,2
-8,4
-7,2
-7,2
-8,-1
-10,-2
-11,0
-12,-1
-12,1
-12,7
-13,5
-13,-1
-12,-3
-12,-7
-12,-5
-13,0
-13,-3
-11,-1
-7,8
-4,9
-2,4
-1,-2
1,-7
3,-10
5,0
6,11
5,6
4,3
2,-2
0,-8
-2,-4
-4,-4
-6,-4
-9,2
-9,8
-8,7
-7,8
-7,8
-7,-4
-6,-4
-6,-5
-5,-7
-6,4
-7,0
-6,-7
-3,-7
-2,-1
-1,7
0,0
2,-1
3,7
4,1
6,-2
8,-3
10,-8
12,-2
11,5
8,-3
4,-6
-2,4
-8,10
-11,7
-14,0
-16,-6
-16,-1
-17,-1
-17,-4
-15,3
-14,3
-14,-1
-13,-3
-12,-2
-11,2
-10,-2
-9,-3
-8,-2
-7,3
-7,10
-7,5
-7,2
-6,-4
-4,-7
-1,-3
2,-6
6,2
10,12
13,6
14,-2
16,-3
16,-3
14,-1
12,-2
11,-12
10,-3
10,15
11,5
11,-6
10,-7
9,-4
8,-3
